"","dateRep","countriesAndTerritories","cases","popData2019","cum_cases","casesPerMillion"
"17326",2020-05-19,"Mauritania",19,4525698,81,17.8977916776594
"17327",2020-05-20,"Mauritania",0,4525698,81,17.8977916776594
"17328",2020-05-21,"Mauritania",50,4525698,131,28.9458112317702
"17329",2020-05-22,"Mauritania",42,4525698,173,38.2261476572233
"17330",2020-05-23,"Mauritania",0,4525698,173,38.2261476572233
"17331",2020-05-24,"Mauritania",54,4525698,227,50.1580087756629
"17332",2020-05-25,"Mauritania",10,4525698,237,52.367612686485
"17333",2020-05-26,"Mauritania",0,4525698,237,52.367612686485
"17334",2020-05-27,"Mauritania",25,4525698,262,57.8916224635404
"17335",2020-05-28,"Mauritania",30,4525698,292,64.5204341960069
"17336",2020-05-29,"Mauritania",0,4525698,292,64.5204341960069
"17337",2020-05-30,"Mauritania",131,4525698,423,93.4662454277771
"17338",2020-05-31,"Mauritania",60,4525698,483,106.72386889271
"17339",2020-06-01,"Mauritania",47,4525698,530,117.109007273574
"17340",2020-06-02,"Mauritania",0,4525698,530,117.109007273574
"17341",2020-06-03,"Mauritania",138,4525698,668,147.60154124292
"17342",2020-06-04,"Mauritania",0,4525698,668,147.60154124292
"17343",2020-06-05,"Mauritania",116,4525698,784,173.232946608457
"17344",2020-06-06,"Mauritania",99,4525698,883,195.108025325596
"17345",2020-06-07,"Mauritania",64,4525698,947,209.249490354858
"17346",2020-06-08,"Mauritania",0,4525698,947,209.249490354858
"17347",2020-06-09,"Mauritania",0,4525698,947,209.249490354858
"17348",2020-06-10,"Mauritania",215,4525698,1162,256.755974437534
"17349",2020-06-11,"Mauritania",0,4525698,1162,256.755974437534
"17350",2020-06-12,"Mauritania",0,4525698,1162,256.755974437534
"17351",2020-06-13,"Mauritania",277,4525698,1439,317.962002767308
"17352",2020-06-14,"Mauritania",0,4525698,1439,317.962002767308
"17353",2020-06-15,"Mauritania",344,4525698,1783,393.97237729959
"17354",2020-06-16,"Mauritania",104,4525698,1887,416.95225797214
"17355",2020-06-17,"Mauritania",170,4525698,2057,454.515524456117
"17356",2020-06-18,"Mauritania",0,4525698,2057,454.515524456117
"17357",2020-06-19,"Mauritania",166,4525698,2223,491.194949375765
"17358",2020-06-20,"Mauritania",0,4525698,2223,491.194949375765
"17359",2020-06-21,"Mauritania",590,4525698,2813,621.561580114272
"17360",2020-06-22,"Mauritania",0,4525698,2813,621.561580114272
"17361",2020-06-23,"Mauritania",171,4525698,2984,659.345806989331
"17362",2020-06-24,"Mauritania",0,4525698,2984,659.345806989331
"17363",2020-06-25,"Mauritania",308,4525698,3292,727.401607442653
"17364",2020-06-26,"Mauritania",447,4525698,3739,826.170902256403
"17365",2020-06-27,"Mauritania",0,4525698,3739,826.170902256403
"17366",2020-06-28,"Mauritania",168,4525698,3907,863.292247958216
"17367",2020-06-29,"Mauritania",0,4525698,3907,863.292247958216
"17368",2020-06-30,"Mauritania",242,4525698,4149,916.764662600112
"17369",2020-07-01,"Mauritania",0,4525698,4149,916.764662600112
"17370",2020-07-02,"Mauritania",0,4525698,4149,916.764662600112
"17371",2020-07-03,"Mauritania",323,4525698,4472,988.134868919667
"17372",2020-07-04,"Mauritania",0,4525698,4472,988.134868919667
"17373",2020-07-05,"Mauritania",355,4525698,4827,1066.57580775385
"17374",2020-07-06,"Mauritania",52,4525698,4879,1078.06574809013
"17375",2020-07-07,"Mauritania",0,4525698,4879,1078.06574809013
"17376",2020-07-08,"Mauritania",0,4525698,4879,1078.06574809013
"17377",2020-07-09,"Mauritania",145,4525698,5024,1110.10500479705
"17378",2020-07-10,"Mauritania",63,4525698,5087,1124.02550943523
"17379",2020-03-20,"Mauritius",3,1269670,3,2.36281868517016
"17380",2020-03-21,"Mauritius",9,1269670,12,9.45127474068065
"17381",2020-03-22,"Mauritius",2,1269670,14,11.0264871974608
"17382",2020-03-23,"Mauritius",14,1269670,28,22.0529743949215
"17383",2020-03-24,"Mauritius",8,1269670,36,28.3538242220419
"17384",2020-03-25,"Mauritius",6,1269670,42,33.0794615923823
"17385",2020-03-26,"Mauritius",6,1269670,48,37.8050989627226
"17386",2020-03-27,"Mauritius",33,1269670,81,63.7961044995944
"17387",2020-03-28,"Mauritius",13,1269670,94,74.0349854686651
"17388",2020-03-29,"Mauritius",8,1269670,102,80.3358352957855
"17389",2020-03-30,"Mauritius",8,1269670,110,86.6366851229059
"17390",2020-03-31,"Mauritius",18,1269670,128,100.813597233927
"17391",2020-04-01,"Mauritius",15,1269670,143,112.627690659778
"17392",2020-04-02,"Mauritius",11,1269670,154,121.291359172068
"17393",2020-04-03,"Mauritius",15,1269670,169,133.105452597919
"17394",2020-04-04,"Mauritius",17,1269670,186,146.49475848055
"17395",2020-04-05,"Mauritius",10,1269670,196,154.370820764451
"17396",2020-04-06,"Mauritius",31,1269670,227,178.786613844542
"17397",2020-04-07,"Mauritius",17,1269670,244,192.175919727173
"17398",2020-04-08,"Mauritius",24,1269670,268,211.078469208535
"17399",2020-04-09,"Mauritius",5,1269670,273,215.016500350485
"17400",2020-04-10,"Mauritius",41,1269670,314,247.308355714477
"17401",2020-04-11,"Mauritius",4,1269670,318,250.458780628037
"17402",2020-04-12,"Mauritius",1,1269670,319,251.246386856427
"17403",2020-04-13,"Mauritius",5,1269670,324,255.184417998378
"17404",2020-04-14,"Mauritius",0,1269670,324,255.184417998378
"17405",2020-04-15,"Mauritius",0,1269670,324,255.184417998378
"17406",2020-04-16,"Mauritius",0,1269670,324,255.184417998378
"17407",2020-04-17,"Mauritius",0,1269670,324,255.184417998378
"17408",2020-04-18,"Mauritius",0,1269670,324,255.184417998378
"17409",2020-04-19,"Mauritius",1,1269670,325,255.972024226768
"17410",2020-04-20,"Mauritius",3,1269670,328,258.334842911938
"17411",2020-04-21,"Mauritius",0,1269670,328,258.334842911938
"17412",2020-04-22,"Mauritius",0,1269670,328,258.334842911938
"17413",2020-04-23,"Mauritius",1,1269670,329,259.122449140328
"17414",2020-04-24,"Mauritius",2,1269670,331,260.697661597108
"17415",2020-04-25,"Mauritius",0,1269670,331,260.697661597108
"17416",2020-04-26,"Mauritius",0,1269670,331,260.697661597108
"17417",2020-04-27,"Mauritius",1,1269670,332,261.485267825498
"17418",2020-04-28,"Mauritius",0,1269670,332,261.485267825498
"17419",2020-04-29,"Mauritius",0,1269670,332,261.485267825498
"17420",2020-04-30,"Mauritius",0,1269670,332,261.485267825498
"17421",2020-05-01,"Mauritius",0,1269670,332,261.485267825498
"17422",2020-05-02,"Mauritius",0,1269670,332,261.485267825498
"17423",2020-05-03,"Mauritius",0,1269670,332,261.485267825498
"17424",2020-05-04,"Mauritius",0,1269670,332,261.485267825498
"17425",2020-05-05,"Mauritius",0,1269670,332,261.485267825498
"17426",2020-05-06,"Mauritius",0,1269670,332,261.485267825498
"17427",2020-05-07,"Mauritius",0,1269670,332,261.485267825498
"17428",2020-05-08,"Mauritius",0,1269670,332,261.485267825498
"17429",2020-05-09,"Mauritius",0,1269670,332,261.485267825498
"17430",2020-05-10,"Mauritius",0,1269670,332,261.485267825498
"17431",2020-05-11,"Mauritius",0,1269670,332,261.485267825498
"17432",2020-05-12,"Mauritius",0,1269670,332,261.485267825498
"17433",2020-05-13,"Mauritius",0,1269670,332,261.485267825498
"17434",2020-05-14,"Mauritius",0,1269670,332,261.485267825498
"17435",2020-05-15,"Mauritius",0,1269670,332,261.485267825498
"17436",2020-05-16,"Mauritius",0,1269670,332,261.485267825498
"17437",2020-05-17,"Mauritius",0,1269670,332,261.485267825498
"17438",2020-05-18,"Mauritius",0,1269670,332,261.485267825498
"17439",2020-05-19,"Mauritius",0,1269670,332,261.485267825498
"17440",2020-05-20,"Mauritius",0,1269670,332,261.485267825498
"17441",2020-05-21,"Mauritius",0,1269670,332,261.485267825498
"17442",2020-05-22,"Mauritius",0,1269670,332,261.485267825498
"17443",2020-05-23,"Mauritius",0,1269670,332,261.485267825498
"17444",2020-05-24,"Mauritius",0,1269670,332,261.485267825498
"17445",2020-05-25,"Mauritius",2,1269670,334,263.060480282278
"17446",2020-05-26,"Mauritius",0,1269670,334,263.060480282278
"17447",2020-05-27,"Mauritius",0,1269670,334,263.060480282278
"17448",2020-05-28,"Mauritius",0,1269670,334,263.060480282278
"17449",2020-05-29,"Mauritius",0,1269670,334,263.060480282278
"17450",2020-05-30,"Mauritius",1,1269670,335,263.848086510668
"17451",2020-05-31,"Mauritius",0,1269670,335,263.848086510668
"17452",2020-06-01,"Mauritius",0,1269670,335,263.848086510668
"17453",2020-06-02,"Mauritius",0,1269670,335,263.848086510668
"17454",2020-06-03,"Mauritius",0,1269670,335,263.848086510668
"17455",2020-06-04,"Mauritius",0,1269670,335,263.848086510668
"17456",2020-06-05,"Mauritius",0,1269670,335,263.848086510668
"17457",2020-06-06,"Mauritius",2,1269670,337,265.423298967448
"17458",2020-06-07,"Mauritius",0,1269670,337,265.423298967448
"17459",2020-06-08,"Mauritius",0,1269670,337,265.423298967448
"17460",2020-06-09,"Mauritius",0,1269670,337,265.423298967448
"17461",2020-06-10,"Mauritius",0,1269670,337,265.423298967448
"17462",2020-06-11,"Mauritius",0,1269670,337,265.423298967448
"17463",2020-06-12,"Mauritius",0,1269670,337,265.423298967448
"17464",2020-06-13,"Mauritius",0,1269670,337,265.423298967448
"17465",2020-06-14,"Mauritius",0,1269670,337,265.423298967448
"17466",2020-06-15,"Mauritius",0,1269670,337,265.423298967448
"17467",2020-06-16,"Mauritius",0,1269670,337,265.423298967448
"17468",2020-06-17,"Mauritius",0,1269670,337,265.423298967448
"17469",2020-06-18,"Mauritius",0,1269670,337,265.423298967448
"17470",2020-06-19,"Mauritius",0,1269670,337,265.423298967448
"17471",2020-06-20,"Mauritius",0,1269670,337,265.423298967448
"17472",2020-06-21,"Mauritius",0,1269670,337,265.423298967448
"17473",2020-06-22,"Mauritius",0,1269670,337,265.423298967448
"17474",2020-06-23,"Mauritius",3,1269670,340,267.786117652618
"17475",2020-06-24,"Mauritius",0,1269670,340,267.786117652618
"17476",2020-06-25,"Mauritius",1,1269670,341,268.573723881008
"17477",2020-06-26,"Mauritius",0,1269670,341,268.573723881008
"17478",2020-06-27,"Mauritius",0,1269670,341,268.573723881008
"17479",2020-06-28,"Mauritius",0,1269670,341,268.573723881008
"17480",2020-06-29,"Mauritius",0,1269670,341,268.573723881008
"17481",2020-06-30,"Mauritius",0,1269670,341,268.573723881008
"17482",2020-07-01,"Mauritius",0,1269670,341,268.573723881008
"17483",2020-07-02,"Mauritius",0,1269670,341,268.573723881008
"17484",2020-07-03,"Mauritius",0,1269670,341,268.573723881008
"17485",2020-07-04,"Mauritius",0,1269670,341,268.573723881008
"17486",2020-07-05,"Mauritius",0,1269670,341,268.573723881008
"17487",2020-07-06,"Mauritius",0,1269670,341,268.573723881008
"17488",2020-07-07,"Mauritius",1,1269670,342,269.361330109398
"17489",2020-07-08,"Mauritius",0,1269670,342,269.361330109398
"17490",2020-07-09,"Mauritius",0,1269670,342,269.361330109398
"17491",2020-07-10,"Mauritius",0,1269670,342,269.361330109398
"17492",2019-12-31,"Mexico",0,127575529,0,0
"17493",2020-01-01,"Mexico",0,127575529,0,0
"17494",2020-01-02,"Mexico",0,127575529,0,0
"17495",2020-01-03,"Mexico",0,127575529,0,0
"17496",2020-01-04,"Mexico",0,127575529,0,0
"17497",2020-01-05,"Mexico",0,127575529,0,0
"17498",2020-01-06,"Mexico",0,127575529,0,0
"17499",2020-01-07,"Mexico",0,127575529,0,0
"17500",2020-01-08,"Mexico",0,127575529,0,0
"17501",2020-01-09,"Mexico",0,127575529,0,0
"17502",2020-01-10,"Mexico",0,127575529,0,0
"17503",2020-01-11,"Mexico",0,127575529,0,0
"17504",2020-01-12,"Mexico",0,127575529,0,0
"17505",2020-01-13,"Mexico",0,127575529,0,0
"17506",2020-01-14,"Mexico",0,127575529,0,0
"17507",2020-01-15,"Mexico",0,127575529,0,0
"17508",2020-01-16,"Mexico",0,127575529,0,0
"17509",2020-01-17,"Mexico",0,127575529,0,0
"17510",2020-01-18,"Mexico",0,127575529,0,0
"17511",2020-01-19,"Mexico",0,127575529,0,0
"17512",2020-01-20,"Mexico",0,127575529,0,0
"17513",2020-01-21,"Mexico",0,127575529,0,0
"17514",2020-01-22,"Mexico",0,127575529,0,0
"17515",2020-01-23,"Mexico",0,127575529,0,0
"17516",2020-01-24,"Mexico",0,127575529,0,0
"17517",2020-01-25,"Mexico",0,127575529,0,0
"17518",2020-01-26,"Mexico",0,127575529,0,0
"17519",2020-01-27,"Mexico",0,127575529,0,0
"17520",2020-01-28,"Mexico",0,127575529,0,0
"17521",2020-01-29,"Mexico",0,127575529,0,0
"17522",2020-01-30,"Mexico",0,127575529,0,0
"17523",2020-01-31,"Mexico",0,127575529,0,0
"17524",2020-02-01,"Mexico",0,127575529,0,0
"17525",2020-02-02,"Mexico",0,127575529,0,0
"17526",2020-02-03,"Mexico",0,127575529,0,0
"17527",2020-02-04,"Mexico",0,127575529,0,0
